user_id,merchant_id,amount,hour,country,channel,device_type,merchant_category,currency,is_high_risk_country,is_international,card_present,velocity_24h,label
11764,4760,70.65,11,IT,pos,web,restaurant,EUR,0,0,1,3,0
17315,2220,41.59,9,US,online,ios,restaurant,USD,0,0,0,0,0
2795,3133,62.47,15,AU,pos,web,grocery,USD,0,0,1,0,0
32303,997,75.38,21,US,pos,web,grocery,EUR,0,0,1,2,0
41596,4279,54.71,15,IN,pos,web,restaurant,USD,0,1,1,1,0
24791,2171,25.67,8,IT,online,web,restaurant,JPY,0,0,0,2,0
47667,2871,38.3,21,CA,online,web,electronics,EUR,0,0,0,0,0
6277,2408,51.26,18,US,pos,web,utilities,CAD,0,1,1,3,0
41234,1785,103.4,18,US,pos,card,restaurant,USD,0,1,1,1,0
28135,1757,129.43,7,CA,pos,ios,fashion,USD,0,1,1,2,0
21195,2667,16.43,15,IN,pos,ios,fashion,USD,0,0,1,2,0
27104,4541,39.39,1,CA,mobile,android,grocery,AUD,0,0,0,3,0
12184,3842,569.01,16,AU,mobile,web,gaming,USD,0,0,0,0,0
37504,800,64.3,9,IN,pos,web,restaurant,USD,0,0,1,1,0
31605,3177,19.53,22,IN,pos,ios,fashion,USD,0,0,1,0,0
8610,4967,38.24,16,US,mobile,ios,fuel,JPY,0,0,0,1,0
19415,4742,338.84,16,FR,online,android,utilities,EUR,0,0,0,1,0
29139,4702,19.68,7,GB,pos,ios,fashion,USD,0,0,1,0,0
46844,3001,61.41,17,US,pos,android,grocery,JPY,0,0,1,2,0
33706,2681,698.37,13,US,pos,android,grocery,USD,0,0,1,0,0
47678,1547,63.66,19,US,online,android,restaurant,EUR,0,0,0,3,0
4283,4414,103.65,12,US,pos,card,restaurant,USD,0,1,1,0,0
41369,39,62.77,17,IT,online,web,gaming,USD,0,0,0,3,1
16406,1278,17.51,23,DE,pos,card,fashion,USD,0,0,1,1,0
38855,2978,15.79,19,IN,pos,web,restaurant,EUR,0,0,1,1,0
32423,2761,137.13,16,GB,mobile,web,fuel,USD,0,0,0,1,0
41207,3268,397.19,2,CA,online,android,travel,USD,0,0,0,2,1
14637,3360,357.14,8,AU,pos,web,fashion,EUR,0,0,1,2,0
2410,4994,21.72,10,GB,online,android,digital,USD,0,0,0,3,0
13210,2315,54.94,8,JP,mobile,card,fuel,USD,0,1,0,0,0
46431,1315,7.98,21,ES,mobile,ios,fashion,GBP,0,0,0,0,0
18555,4717,138.49,11,AU,mobile,web,restaurant,USD,0,0,0,2,0
27053,397,53.39,16,US,online,ios,fashion,USD,0,0,0,4,0
49081,2676,20.27,8,CA,pos,android,fashion,JPY,0,0,1,1,0
7708,4745,69.74,13,US,mobile,web,gaming,USD,0,0,0,0,0
29223,1833,31.78,0,US,online,web,fuel,USD,0,0,0,7,1
8115,2106,62.98,15,US,mobile,ios,grocery,USD,0,0,0,1,0
31843,3158,11.84,10,IN,online,web,grocery,GBP,0,1,0,1,0
7046,2195,48.51,14,US,mobile,android,utilities,USD,0,0,0,0,0
426,2079,14.7,13,AU,pos,ios,fuel,USD,0,0,1,1,0
15424,2112,131.76,9,CH,online,web,fashion,USD,0,0,0,3,0
22931,2007,36.43,11,US,online,android,fashion,USD,0,0,0,2,0
41770,4421,23.26,3,JP,pos,web,fuel,USD,0,0,1,1,0
6539,3154,26.3,16,GB,online,android,fashion,USD,0,0,0,1,0
24014,3883,26.45,21,IN,pos,web,grocery,EUR,0,0,1,3,0
30100,2863,36.49,14,ES,online,ios,fuel,CAD,0,0,0,0,0
9862,32,54.13,12,US,mobile,card,fuel,EUR,0,0,0,0,0
19854,3867,55.16,12,US,mobile,web,electronics,USD,0,0,0,0,0
47780,652,93.18,15,CA,pos,android,fuel,USD,0,0,1,2,0
15459,1337,57.16,14,DE,online,ios,grocery,USD,0,0,0,1,0
17365,3885,49.36,17,US,mobile,web,restaurant,USD,0,0,0,0,0
12240,2801,16.46,17,DE,online,web,fuel,CAD,0,0,0,2,0
16943,801,16.08,17,GB,online,ios,fashion,USD,0,0,0,2,0
28379,4716,45.36,12,NL,online,card,grocery,EUR,0,0,0,0,0
32854,4444,120.16,15,MX,mobile,android,travel,EUR,0,0,0,0,0
40113,2366,49.14,9,US,pos,web,grocery,USD,0,0,1,3,0
3978,1357,73.55,15,ES,pos,web,restaurant,EUR,0,0,1,3,0
20600,938,60.51,20,DE,online,web,grocery,EUR,0,0,0,2,0
6360,2552,45.34,17,ES,online,card,fashion,USD,0,0,0,0,0
33071,3957,55.37,5,NL,mobile,android,restaurant,USD,0,0,0,0,0
26306,4136,36.27,9,FR,pos,web,restaurant,USD,0,0,1,2,0
7221,1221,35.37,6,US,pos,ios,travel,USD,0,0,1,0,0
27899,1700,43.18,15,ES,online,android,grocery,GBP,0,0,0,0,0
40388,2667,31.58,9,ES,online,card,electronics,USD,0,0,0,4,0
12118,3944,81.23,17,US,online,ios,restaurant,USD,0,0,0,2,0
8656,3216,7.54,19,IT,pos,android,digital,USD,0,0,1,2,0
16425,4825,62.99,1,US,online,android,digital,USD,0,0,0,1,0
18400,4696,45.61,19,US,mobile,android,restaurant,USD,0,0,0,2,0
30780,1934,89.53,6,DE,pos,web,restaurant,USD,0,0,1,2,0
10448,2121,75.28,16,US,online,ios,grocery,USD,0,0,0,2,0
22202,3522,227.71,8,US,mobile,web,grocery,EUR,0,0,0,1,0
36809,3232,38.63,14,US,online,web,utilities,USD,0,0,0,0,0
25573,2320,11.0,10,CA,online,web,grocery,EUR,0,0,0,3,0
15600,1660,103.47,13,IN,mobile,ios,grocery,AUD,0,1,0,1,0
46855,4210,146.48,16,JP,online,web,gaming,USD,0,0,0,0,1
8345,2515,33.2,5,US,atm,web,restaurant,USD,0,0,1,2,0
4837,3129,128.58,18,CA,mobile,card,grocery,USD,0,0,0,1,0
21921,1518,30.33,15,US,online,web,restaurant,USD,0,1,0,1,0
20038,1888,46.67,13,NL,mobile,web,fuel,EUR,0,0,0,1,0
30718,1202,4.95,14,NL,online,web,electronics,EUR,0,0,0,1,0
44283,383,55.8,6,ES,pos,android,restaurant,EUR,0,0,1,1,0
5047,683,71.12,13,ES,mobile,web,grocery,EUR,0,0,0,0,0
41097,3792,12.21,10,US,online,web,grocery,USD,0,0,0,3,0
12915,1667,40.55,20,GB,pos,android,restaurant,EUR,0,0,1,0,0
9320,4966,40.7,8,IN,online,ios,restaurant,USD,0,0,0,2,0
33557,880,41.57,12,IN,online,android,fuel,USD,0,0,0,0,0
31930,1312,35.64,4,CA,mobile,web,restaurant,EUR,0,0,0,1,0
28771,1812,173.3,20,AU,online,web,electronics,USD,0,1,0,3,0
46987,2268,123.11,3,CA,online,android,fashion,USD,0,0,0,0,0
49560,1682,36.22,21,ES,mobile,web,fuel,USD,0,0,0,2,0
43243,3455,71.13,14,DE,online,web,utilities,USD,0,0,0,1,0
34541,2076,83.59,18,US,mobile,web,electronics,EUR,0,0,0,0,0
39591,4004,86.77,7,IN,pos,ios,gaming,USD,0,0,1,1,0
1304,3817,43.59,17,SE,pos,web,utilities,USD,0,0,1,1,0
2935,1592,62.02,15,IT,atm,web,restaurant,JPY,0,0,1,0,0
5352,3475,48.92,20,US,online,card,restaurant,USD,0,0,0,0,0
29175,4092,16.09,10,SE,online,android,utilities,EUR,0,0,0,0,0
46684,3240,24.35,13,US,atm,android,grocery,USD,0,0,1,1,0
33104,3939,24.99,21,US,pos,web,grocery,USD,0,0,1,1,0
33222,4211,31.16,11,PL,mobile,web,electronics,CAD,0,0,0,0,0
18692,3474,39.33,11,US,online,card,digital,USD,0,0,0,1,0
12514,1251,18.73,8,PL,mobile,web,fuel,GBP,0,0,0,1,0
20352,1978,70.06,9,PL,pos,ios,electronics,GBP,0,0,1,2,0
16246,2281,34.19,15,US,pos,web,fashion,USD,0,0,1,1,0
16706,4982,100.19,17,IN,pos,web,fuel,AUD,0,1,1,0,0
3847,3520,39.03,9,US,pos,web,gaming,EUR,0,0,1,0,0
37536,2806,43.19,10,CA,mobile,web,electronics,EUR,0,0,0,0,0
7160,25,22.48,21,GB,pos,web,electronics,EUR,0,0,1,2,0
9292,1242,55.38,10,IN,mobile,ios,restaurant,USD,0,0,0,0,0
29351,4775,65.65,12,NL,pos,web,utilities,AUD,0,0,1,1,0
41992,3138,21.3,16,US,pos,card,grocery,EUR,0,1,1,1,0
37385,3221,33.43,16,US,online,card,fashion,EUR,0,0,0,2,0
6567,2438,77.32,9,IN,pos,ios,electronics,EUR,0,1,1,3,0
24523,4242,37.76,13,GB,mobile,ios,electronics,USD,0,0,0,2,0
21171,2376,90.79,15,IN,pos,android,electronics,USD,0,0,1,1,0
7795,1293,60.53,18,AU,mobile,ios,electronics,USD,0,0,0,2,0
22825,4922,125.34,20,AU,pos,android,grocery,AUD,0,0,1,2,0
34096,2699,80.15,13,GB,online,web,restaurant,USD,0,0,0,0,0
1085,4274,134.58,2,US,pos,web,grocery,USD,0,0,1,1,0
31413,2479,23.3,20,US,pos,ios,fuel,USD,0,0,1,3,0
19073,4277,28.36,19,CA,online,ios,fashion,USD,0,0,0,2,0
9053,2737,23.57,18,CA,atm,ios,grocery,GBP,0,0,1,0,0
38077,4646,43.97,10,US,pos,web,restaurant,EUR,0,0,1,3,0
12721,3211,77.32,11,IN,pos,android,restaurant,USD,0,0,1,1,0
2293,2466,17.83,15,US,mobile,card,digital,USD,0,0,0,2,0
1290,1243,10.07,21,ES,online,card,restaurant,USD,0,0,0,2,0
25647,993,13.08,16,US,pos,web,fuel,USD,0,0,1,2,0
46932,455,30.59,9,AU,mobile,web,restaurant,USD,0,0,0,2,0
19431,526,14.62,12,GB,online,android,grocery,AUD,0,1,0,0,0
42817,4164,12.47,15,IN,pos,android,fashion,USD,0,0,1,2,0
18593,4699,16.3,20,US,pos,web,fuel,USD,0,0,1,2,0
40125,1709,95.21,11,GB,pos,web,grocery,USD,0,0,1,1,0
45345,3356,33.81,22,CA,pos,card,gaming,USD,0,0,1,1,0
39097,1274,22.28,19,US,online,ios,grocery,AUD,0,0,0,2,0
29926,126,79.06,20,CH,online,ios,gaming,USD,0,0,0,2,1
34954,3520,29.1,17,IT,online,web,utilities,CAD,0,1,0,1,0
20228,3855,51.85,14,US,mobile,web,electronics,GBP,0,0,0,4,0
25635,166,67.99,13,CA,online,android,digital,USD,0,1,0,1,0
2880,683,249.68,14,CA,pos,web,grocery,USD,0,0,1,1,0
13194,2598,29.96,14,IN,pos,android,utilities,CAD,0,0,1,1,0
35058,1157,243.37,9,US,online,web,restaurant,EUR,0,0,0,1,0
30564,3271,36.34,20,US,pos,web,utilities,CAD,0,0,1,1,0
5537,3624,63.99,15,GB,mobile,ios,gaming,GBP,0,0,0,1,0
24144,992,44.89,1,GB,online,ios,grocery,USD,0,0,0,1,0
26042,1184,36.72,9,NL,online,ios,grocery,EUR,0,1,0,1,0
46098,2970,73.38,6,US,mobile,card,restaurant,CAD,0,0,0,1,0
9827,1849,105.35,11,US,pos,android,grocery,USD,0,0,1,1,0
24569,3067,5.27,10,FR,online,web,electronics,JPY,0,0,0,1,0
33713,897,37.15,12,IN,online,web,fashion,GBP,0,0,0,1,0
37724,1011,60.93,11,US,pos,web,electronics,USD,0,1,1,2,0
47516,2444,41.27,17,IN,mobile,android,grocery,USD,0,0,0,1,0
10326,3233,49.07,4,US,pos,web,grocery,GBP,0,0,1,0,0
43060,2119,146.11,14,US,online,android,grocery,EUR,0,0,0,3,0
1125,1988,16.56,5,CA,online,android,digital,GBP,0,1,0,2,0
18704,3619,18.4,16,GB,atm,android,restaurant,EUR,0,0,1,0,0
35761,2246,502.21,19,US,online,web,digital,USD,0,0,0,1,0
28403,4429,12.43,12,US,online,android,fuel,AUD,0,0,0,0,0
24299,4782,19.54,18,US,mobile,android,fashion,GBP,0,0,0,0,0
43156,3147,59.88,7,FR,mobile,android,fashion,GBP,0,1,0,1,0
3454,3047,18.39,15,CH,online,android,fuel,USD,0,0,0,1,0
19864,1673,69.4,14,GB,pos,ios,grocery,USD,0,0,1,2,0
33127,4975,64.38,20,MX,pos,web,grocery,USD,0,0,1,3,0
35424,2879,94.62,20,MX,online,android,utilities,USD,0,0,0,1,0
36892,176,59.61,18,IN,online,web,fashion,USD,0,0,0,0,0
15654,4053,35.3,14,US,online,android,fuel,AUD,0,0,0,1,0
29616,322,49.07,19,US,online,ios,restaurant,USD,0,0,0,0,0
21329,3003,47.43,7,IN,mobile,web,electronics,JPY,0,0,0,1,0
28976,1146,115.01,20,US,pos,web,fuel,GBP,0,0,1,1,0
14556,4323,65.93,11,ES,pos,web,digital,EUR,0,0,1,3,0
4276,3581,73.08,18,US,pos,ios,restaurant,USD,0,0,1,1,0
30666,904,104.26,22,US,online,android,restaurant,EUR,0,0,0,1,0
18745,1165,29.43,10,US,pos,web,fuel,USD,0,0,1,0,0
3144,3098,45.96,8,DE,pos,web,fashion,USD,0,0,1,2,0
6322,2187,47.31,9,CA,pos,web,grocery,USD,0,0,1,3,0
1286,4990,201.49,10,US,online,web,restaurant,GBP,0,0,0,0,0
27447,4772,36.64,15,CA,mobile,android,restaurant,USD,0,0,0,0,0
42854,3704,57.54,19,GB,mobile,web,grocery,EUR,0,0,0,0,0
40937,590,112.89,18,GB,online,android,grocery,USD,0,1,0,4,0
935,3548,140.43,18,US,mobile,web,grocery,JPY,0,0,0,1,0
12806,2399,26.17,9,JP,online,card,utilities,GBP,0,0,0,1,0
14692,389,14.62,13,FR,pos,web,fashion,USD,0,0,1,1,0
14180,2423,14.41,1,ES,online,web,grocery,JPY,0,1,0,0,0
1997,1056,65.19,20,US,online,web,utilities,USD,0,0,0,0,0
23959,3920,24.53,2,US,pos,card,utilities,CAD,0,0,1,1,0
29214,2954,100.79,8,US,pos,web,electronics,USD,0,0,1,0,0
14653,2221,61.91,13,AU,online,card,fashion,CAD,0,0,0,1,0
1102,3637,29.46,23,US,mobile,web,fashion,USD,0,0,0,1,0
43305,3463,46.39,13,US,online,web,fashion,EUR,0,1,0,3,0
38727,135,100.73,2,CH,pos,android,digital,JPY,0,0,1,2,0
14807,3645,51.57,10,DE,online,android,fashion,GBP,0,0,0,2,0
13593,2150,18.65,16,US,online,ios,fuel,EUR,0,0,0,4,0
999,2495,177.37,12,JP,pos,web,grocery,USD,0,0,1,1,0
31703,4233,72.41,13,PL,pos,web,grocery,GBP,0,0,1,0,0
45318,229,73.48,2,DE,online,web,grocery,USD,0,0,0,1,0
3560,2659,20.42,15,GB,mobile,web,fashion,USD,0,0,0,1,0
45201,641,77.66,7,US,online,android,restaurant,USD,0,0,0,2,0
1798,1480,20.58,13,JP,pos,web,travel,GBP,0,1,1,0,0
38644,715,85.28,13,US,online,web,grocery,USD,0,1,0,0,0
36786,4600,19.44,9,NL,pos,card,utilities,GBP,0,0,1,2,0
42462,4374,67.0,4,AU,online,web,fashion,USD,0,0,0,1,0
9870,4523,185.38,22,IT,pos,android,fashion,USD,0,1,1,1,0
46880,1921,28.41,11,US,online,web,fuel,USD,0,0,0,2,0
27793,2256,38.28,6,IT,mobile,ios,restaurant,EUR,0,0,0,0,0
2721,955,27.72,10,GB,pos,web,electronics,EUR,0,0,1,2,0
702,3948,33.37,11,GB,online,web,electronics,USD,0,0,0,1,0
33064,1533,22.16,12,JP,pos,web,grocery,USD,0,0,1,3,0
46089,1800,91.41,12,ES,pos,web,electronics,USD,0,0,1,3,0
41638,1143,54.88,16,US,mobile,web,fashion,USD,0,1,0,1,0
40700,3006,32.14,18,US,pos,web,electronics,AUD,0,1,1,1,0
26361,3847,122.99,7,NL,pos,web,restaurant,USD,0,0,1,0,0
10009,3599,34.7,12,GB,pos,ios,restaurant,EUR,0,0,1,1,0
42792,4358,39.45,14,AU,pos,web,fashion,AUD,0,0,1,0,0
19358,4004,70.95,9,US,online,android,grocery,USD,0,1,0,2,0
17045,2702,21.03,18,GB,online,web,grocery,EUR,0,0,0,1,0
49101,1317,63.69,20,GB,online,ios,gaming,USD,0,0,0,1,0
16263,1814,83.74,14,GB,online,android,restaurant,USD,0,0,0,2,0
22862,1121,47.64,22,US,online,card,utilities,USD,0,0,0,3,0
48044,3047,50.02,10,DE,online,web,fuel,GBP,0,0,0,0,0
5150,552,29.79,9,GB,online,web,digital,USD,0,0,0,1,0
35187,3281,69.07,11,FR,mobile,ios,fashion,GBP,0,0,0,0,0
34171,294,24.88,17,US,pos,ios,travel,USD,0,0,1,1,0
49298,4954,56.52,8,FR,online,web,grocery,USD,0,0,0,1,0
25694,3911,13.34,17,US,pos,card,grocery,USD,0,0,1,4,0
24243,2350,301.64,19,US,online,web,electronics,AUD,0,0,0,3,1
38958,3365,44.64,10,US,online,android,electronics,USD,0,0,0,0,0
19647,1147,42.79,17,GB,pos,web,utilities,USD,0,0,1,0,0
20362,671,32.88,14,CA,pos,android,fuel,USD,0,0,1,0,0
40644,767,129.38,10,US,pos,card,grocery,USD,0,0,1,0,0
27421,1591,115.14,12,GB,pos,web,restaurant,USD,0,0,1,4,0
1870,2751,132.34,12,US,pos,web,electronics,USD,0,0,1,1,0
28301,1981,26.36,7,ES,pos,ios,digital,EUR,0,0,1,1,0
8888,1691,104.75,13,US,online,web,electronics,EUR,0,0,0,2,0
6645,4363,41.65,13,US,online,ios,grocery,EUR,0,0,0,1,0
44705,3026,227.13,9,US,online,web,travel,JPY,0,0,0,1,1
4654,1495,22.76,11,US,pos,android,grocery,EUR,0,0,1,1,0
35035,174,87.19,16,US,online,card,digital,CAD,0,0,0,0,0
25835,1320,146.76,13,ES,online,web,grocery,USD,0,0,0,0,0
47735,2922,131.74,9,US,pos,web,fashion,USD,0,0,1,0,0
43013,4084,23.59,19,US,mobile,card,fashion,USD,0,1,0,1,0
41000,4911,171.3,7,MX,online,card,grocery,USD,0,0,0,1,0
32690,2679,82.38,19,JP,mobile,web,digital,AUD,0,0,0,1,0
11156,3081,54.24,11,US,pos,ios,fuel,USD,0,0,1,0,0
25877,4745,47.19,9,US,pos,android,digital,USD,0,0,1,4,0
25944,1971,105.32,11,US,mobile,android,grocery,GBP,0,0,0,0,0
1086,4543,13.26,11,US,online,android,digital,GBP,0,0,0,1,0
30273,264,99.28,0,US,mobile,android,restaurant,EUR,0,0,0,3,0
4663,268,49.67,19,US,pos,ios,restaurant,CAD,0,1,1,0,0
12942,3918,45.21,19,ES,online,ios,fuel,USD,0,0,0,2,0
27195,4343,41.29,8,GB,mobile,web,fashion,USD,0,1,0,3,0
44599,1779,41.38,4,ES,pos,web,utilities,USD,0,0,1,0,0
14989,1046,53.11,11,DE,mobile,android,fuel,USD,0,0,0,2,0
6750,4276,202.32,12,CA,pos,web,digital,JPY,0,0,1,1,0
19005,3447,143.87,23,IT,pos,web,digital,USD,0,0,1,1,0
42184,1354,32.83,7,US,online,web,restaurant,USD,0,0,0,2,0
20272,1994,14.39,11,US,mobile,android,utilities,USD,0,0,0,1,0
39810,1573,34.63,18,ES,online,android,utilities,EUR,0,0,0,1,0
6112,2824,48.74,13,FR,online,web,fashion,GBP,0,0,0,1,0
27518,2590,39.24,16,JP,online,web,electronics,USD,0,1,0,3,0
22023,2666,17.65,21,IN,online,android,restaurant,USD,0,0,0,1,0
38688,937,14.16,4,ES,pos,web,restaurant,USD,0,0,1,1,0
36940,37,130.17,16,US,online,web,fuel,USD,0,0,0,1,0
13815,2250,67.6,9,IT,online,ios,electronics,EUR,0,0,0,1,0
1235,1962,5.27,12,IT,pos,web,grocery,USD,0,1,1,1,0
3750,923,120.6,12,JP,pos,ios,grocery,GBP,0,0,1,2,0
44721,2867,23.71,18,US,mobile,android,fashion,USD,0,0,0,0,0
8400,1049,67.98,0,US,pos,web,restaurant,GBP,0,0,1,0,0
27929,2640,99.72,12,US,online,web,travel,USD,0,0,0,1,0
6146,4469,11.59,12,US,mobile,ios,digital,CAD,0,0,0,1,0
34883,846,47.69,19,IN,online,web,gaming,EUR,0,0,0,0,0
40456,2477,34.83,4,NL,pos,card,grocery,USD,0,0,1,1,0
49554,1563,175.55,14,US,online,ios,restaurant,USD,0,0,0,1,0
28484,2479,117.52,16,US,online,card,digital,USD,0,0,0,0,0
29395,1548,46.62,18,US,mobile,web,grocery,AUD,0,0,0,1,0
47315,4759,19.4,9,US,online,android,digital,USD,0,0,0,1,0
41687,2859,138.09,19,GB,pos,android,utilities,EUR,0,0,1,1,0
5815,41,26.69,15,US,online,card,grocery,USD,0,0,0,1,0
17097,3800,72.63,13,FR,pos,web,restaurant,EUR,0,0,1,1,0
28694,185,28.82,9,SE,mobile,ios,fashion,EUR,0,0,0,4,0
21637,798,10.94,8,JP,pos,web,gaming,USD,0,0,1,1,0
13162,3824,82.76,8,IN,pos,android,digital,USD,0,0,1,1,0
26572,3544,38.6,18,JP,pos,web,fashion,USD,0,0,1,1,0
8564,4176,212.9,19,CH,online,web,fashion,USD,0,0,0,2,0
22037,4776,68.14,13,US,pos,ios,restaurant,CAD,0,0,1,0,0
38444,1300,79.28,10,MX,pos,web,fashion,USD,0,0,1,1,0
41939,4900,70.05,16,MX,pos,android,fuel,CAD,0,0,1,0,0
17590,3935,27.78,17,IN,mobile,web,travel,USD,0,0,0,0,0
39054,2456,10.95,20,IT,pos,ios,fuel,USD,0,0,1,1,0
48088,3162,51.52,9,US,pos,android,electronics,USD,0,0,1,1,0
9267,4661,232.63,13,IN,online,android,fashion,USD,0,1,0,5,0
49341,3765,206.74,7,US,mobile,ios,restaurant,EUR,0,0,0,2,0
38907,2578,19.37,23,US,online,android,electronics,USD,0,0,0,2,0
21101,523,156.43,12,IN,atm,android,restaurant,JPY,0,0,1,1,0
24392,219,53.3,6,ES,pos,ios,utilities,USD,0,0,1,2,0
26483,4202,24.94,15,DE,pos,android,electronics,USD,0,0,1,1,0
21043,4731,8.73,19,GB,online,ios,electronics,EUR,0,0,0,4,0
37660,3363,73.18,7,CA,pos,ios,utilities,EUR,0,0,1,3,0
32804,3527,49.12,13,SE,online,ios,grocery,EUR,0,0,0,1,0
49282,2879,100.51,12,CA,pos,web,digital,JPY,0,0,1,2,0
14002,1210,400.06,7,IT,mobile,web,digital,CAD,0,0,0,1,0
46548,3179,49.64,15,GB,pos,web,fashion,EUR,0,0,1,4,0
34273,2991,115.78,13,DE,pos,web,utilities,USD,0,0,1,1,0
13825,1582,62.79,19,CA,pos,web,grocery,GBP,0,0,1,1,0
24553,56,31.03,19,US,mobile,ios,grocery,USD,0,1,0,1,0
38898,791,47.59,10,US,pos,web,fuel,USD,0,0,1,1,0
14045,4587,123.59,17,AU,pos,android,digital,USD,0,0,1,3,0
8672,2157,78.55,16,DE,online,web,fuel,USD,0,0,0,1,0
6385,322,88.59,17,IT,online,web,grocery,USD,0,0,0,0,0
16165,1900,64.51,7,US,pos,web,grocery,EUR,0,0,1,3,0
21906,1102,41.35,23,US,pos,ios,electronics,USD,0,0,1,0,0
30326,815,27.47,19,US,atm,card,restaurant,USD,0,0,1,0,0
28976,4311,39.59,5,IN,pos,web,fashion,USD,0,0,1,0,0
45632,736,16.52,11,GB,pos,web,electronics,USD,0,1,1,0,0
48031,4479,42.06,11,CA,atm,ios,restaurant,USD,0,0,1,0,0
26945,129,14.63,13,IN,pos,web,fuel,GBP,0,1,1,0,0
47753,1430,92.43,16,CA,mobile,web,restaurant,USD,0,1,0,2,0
8085,1823,358.85,15,AU,online,android,travel,USD,0,0,0,1,0
40344,1256,108.68,20,US,mobile,ios,restaurant,CAD,0,1,0,0,0
7600,760,78.66,13,NL,pos,ios,restaurant,EUR,0,1,1,0,0
11635,4446,40.08,20,AU,pos,web,restaurant,USD,0,0,1,0,0
14533,1472,55.98,1,US,mobile,android,digital,USD,0,0,0,0,0
8344,826,12.5,20,US,online,web,restaurant,GBP,0,0,0,2,0
41752,4827,37.0,14,IN,pos,ios,grocery,GBP,0,0,1,0,0
35104,1585,45.83,12,CA,online,web,electronics,USD,0,0,0,0,0
44539,2083,34.65,21,US,online,web,fashion,USD,0,0,0,0,0
10391,358,73.96,8,MX,mobile,web,travel,EUR,0,0,0,1,0
35343,1374,51.99,14,SE,pos,ios,fashion,EUR,0,0,1,1,0
35304,908,68.72,13,US,online,web,fashion,CAD,0,0,0,1,0
20223,3935,207.83,19,CA,mobile,web,utilities,CAD,0,0,0,1,0
10047,3931,46.21,10,US,online,web,fashion,AUD,0,0,0,0,0
44617,2056,69.36,15,GB,pos,web,digital,AUD,0,0,1,3,0
42035,4527,123.71,21,US,pos,web,gaming,USD,0,0,1,2,0
30027,89,59.03,23,US,pos,web,digital,EUR,0,0,1,1,0
15420,3010,74.23,18,DE,online,web,digital,USD,0,0,0,0,0
1738,2196,43.03,12,IN,mobile,web,grocery,EUR,0,0,0,3,0
36829,1217,64.67,14,US,pos,card,restaurant,USD,0,0,1,0,0
43509,840,82.83,23,CH,online,ios,utilities,JPY,0,0,0,1,0
49898,3584,98.84,17,US,mobile,android,fashion,AUD,0,0,0,0,0
11304,715,38.79,11,IN,mobile,card,fashion,USD,0,0,0,2,0
30686,4762,23.39,23,DE,pos,web,electronics,USD,0,1,1,2,0
13442,4955,17.59,12,IN,online,web,utilities,USD,0,0,0,1,0
11752,1615,266.08,8,GB,online,android,electronics,GBP,0,0,0,0,0
45331,1937,42.4,10,US,online,card,fashion,EUR,0,1,0,1,0
42659,2282,75.04,13,IN,online,card,fuel,EUR,0,0,0,1,0
43948,2344,97.33,20,IN,online,web,digital,EUR,0,0,0,1,1
28409,547,81.87,11,AU,online,web,grocery,EUR,0,0,0,0,0
35024,3063,18.13,12,IT,pos,web,utilities,EUR,0,0,1,2,0
18012,1829,44.38,15,US,pos,web,electronics,GBP,0,0,1,2,0
17164,4408,27.5,11,CA,pos,ios,restaurant,CAD,0,0,1,1,0
3053,191,51.25,7,IN,mobile,android,fashion,USD,0,0,0,0,0
38409,4898,166.87,13,DE,online,web,fashion,EUR,0,0,0,1,0
7433,4341,11.16,10,AU,pos,web,digital,EUR,0,1,1,1,0
7126,4829,29.83,10,ES,mobile,ios,restaurant,GBP,0,0,0,0,0
30231,2366,75.2,13,AU,pos,ios,electronics,USD,0,0,1,1,0
45431,3511,39.5,17,DE,mobile,web,grocery,AUD,0,0,0,1,0
21716,91,20.49,15,IN,pos,web,digital,CAD,0,0,1,2,0
45316,1845,46.64,8,US,pos,ios,restaurant,USD,0,0,1,0,0
37824,226,74.89,14,DE,mobile,web,utilities,GBP,0,0,0,0,0
21684,1105,43.65,7,US,pos,ios,fuel,USD,0,0,1,0,0
15381,2848,185.04,20,PL,online,web,electronics,GBP,0,0,0,3,0
24587,354,66.42,10,CA,online,ios,fashion,EUR,0,0,0,1,0
49189,4552,35.0,13,US,pos,web,grocery,JPY,0,0,1,1,0
23547,1783,56.78,9,FR,online,android,gaming,EUR,0,0,0,3,0
32282,414,39.65,13,US,online,android,electronics,USD,0,0,0,3,0
3822,4544,162.21,12,CA,pos,web,fashion,USD,0,0,1,1,0
19730,3942,49.59,8,IT,pos,web,fuel,USD,0,0,1,0,0
35102,1163,83.78,11,US,online,android,electronics,USD,0,0,0,0,0
18308,2493,315.85,18,CA,online,android,travel,USD,0,0,0,2,0
29882,3821,18.42,8,GB,online,web,utilities,EUR,0,0,0,3,0
42816,3864,78.4,11,DE,online,web,electronics,USD,0,0,0,0,0
7511,2067,48.13,21,ES,pos,card,electronics,EUR,0,0,1,0,0
39816,2428,43.13,14,US,pos,card,grocery,USD,0,1,1,1,0
12032,1812,52.68,13,IN,pos,android,fashion,USD,0,0,1,1,0
25726,4449,49.76,17,US,pos,web,electronics,USD,0,0,1,1,0
48744,226,62.56,15,AU,pos,web,utilities,USD,0,0,1,1,0
29702,1524,208.91,11,US,online,android,restaurant,USD,0,0,0,0,0
39682,3231,17.33,12,IN,pos,ios,digital,JPY,0,0,1,1,0
